cell_ID,lrtest_nlog10P,fastreseg_flag
f13_c1312,1.49334505027572,FALSE
f13_c1313,1.66424344292893,FALSE
f13_c1314,13.9051233080809,TRUE
f13_c1315,0.217068801350205,FALSE
f13_c1316,3.9983060484277,FALSE
f13_c1317,0.432813051737628,FALSE
f13_c1318,0.630611918387892,FALSE
f13_c1319,0.560041058868171,FALSE
f13_c1320,2.43040268828493,FALSE
f13_c1321,0.436653105526053,FALSE
f13_c1322,0.00691323604074817,FALSE
f13_c1323,1.17471617324019,FALSE
f13_c1324,8.12715458265079,TRUE
f13_c1325,3.88006721357838,FALSE
f13_c1326,3.75605682209943,FALSE
f13_c1327,0.63395079644129,FALSE
f13_c1328,1.21705850929433,FALSE
f13_c1329,0.205008555537584,FALSE
f13_c1330,2.68247070534462,FALSE
f13_c1331,1.35080251310399,FALSE
f13_c1332,,
f13_c1333,,
f13_c1334,0.210243216538479,FALSE
f13_c1335,1.75205802176388,FALSE
f13_c1336,,
f13_c1337,1.44372149551684,FALSE
f13_c1338,8.54480358687126,TRUE
f13_c1339,0.128415201381711,FALSE
f13_c1340,1.23706956542969,FALSE
f13_c1341,2.41501205246176,FALSE
f13_c1342,0.18467964304571,FALSE
f13_c1343,2.71191829105751,FALSE
f13_c1344,,
f13_c1345,8.66866251786598,TRUE
f13_c1346,0.440589617839406,FALSE
f13_c1347,8.46596178834045,TRUE
f13_c1348,0.350265605606138,FALSE
f13_c1349,2.54518496991334,FALSE
f13_c1350,0.572516370866287,FALSE
f13_c1351,2.44789932799069,FALSE
f13_c1352,0.00637463130995227,FALSE
f13_c1353,0.027742916381628,FALSE
f13_c1354,1.77963898760395,FALSE
f13_c1355,0.434203101637472,FALSE
f13_c1356,0.648101374559354,FALSE
f13_c1357,,
f13_c1358,0.316658920968584,FALSE
f13_c1359,,
f13_c1360,0.58928233794882,FALSE
f13_c1361,0.123574535765071,FALSE
f13_c1362,0.545893021354051,FALSE
f13_c1363,2.50295412319621,FALSE
f13_c1364,1.17802204011566,FALSE
f13_c1365,0.295290032739372,FALSE
f13_c1366,0.312733228704373,FALSE
f13_c1367,0.662219134120718,FALSE
f13_c1368,1.19938662205908,FALSE
f13_c1369,1.70900860635462,FALSE
f13_c1370,2.5723168393482,FALSE
f13_c1371,2.07247597022339,FALSE
f13_c1372,0.988823852036531,FALSE
f13_c1373,1.93305418485068,FALSE
f13_c1374,0.308229835125336,FALSE
f13_c1375,1.55864288738211,FALSE
f13_c1376,3.66521138372496,FALSE
f13_c1377,0.871351121028703,FALSE
f13_c1378,0.131848325401246,FALSE
f13_c1379,0.30794019679885,FALSE
f13_c1380,3.2274083465862,FALSE
f13_c1381,0.40526788858981,FALSE
f13_c1382,0.617284901504092,FALSE
f13_c1383,1.07554785412984,FALSE
f13_c1384,0.299848801233501,FALSE
f13_c1385,0.526993710946943,FALSE
f13_c1386,0.949876820418935,FALSE
f13_c1387,2.84276065406783,FALSE
f13_c1388,2.87664460334811,FALSE
f13_c1389,1.33110473092346,FALSE
f13_c1390,3.0903793625377,FALSE
f13_c1391,0.11539271955615,FALSE
f13_c1392,5.33214651953586,TRUE
f13_c1393,2.93902623986458,FALSE
f13_c1394,1.31273572212469,FALSE
f13_c1395,0.910298530610035,FALSE
f13_c1396,0.00750539022728426,FALSE
f13_c1397,1.09725773201262,FALSE
f13_c1398,,
f13_c1399,2.14222601185739,FALSE
f13_c1400,1.19232004918194,FALSE
f13_c1401,0.836987574648132,FALSE
f13_c1402,0.0967260385927353,FALSE
f13_c1403,2.08032837439719,FALSE
f13_c1404,2.79096418844152,FALSE
f13_c1405,0.752740025306008,FALSE
f13_c1406,0.332633346233028,FALSE
f13_c1407,4.69510985334766,FALSE
f13_c1408,,
f13_c1409,2.16104409014848,FALSE
f13_c1410,0.605536934489854,FALSE
f13_c1411,0.994185849035279,FALSE
f13_c1412,1.49530666937358,FALSE
f13_c1413,25.0998888745665,TRUE
f13_c1414,0.350408263991259,FALSE
f13_c1415,7.81313890249614,TRUE
f13_c1416,1.45952348357766,FALSE
f13_c1417,2.13697640767599,FALSE
f13_c1418,0.858225327707857,FALSE
f13_c1419,0.152614326079052,FALSE
f13_c1420,1.58918155348212,FALSE
f13_c1421,1.51914792803144,FALSE
f13_c1422,1.9626420338661,FALSE
f13_c1423,,
f13_c1424,1.82865931384309,FALSE
f13_c1425,3.39899712722749,FALSE
f13_c1426,0.416396356811289,FALSE
f13_c1427,0.149211523420795,FALSE
f13_c1428,0.69347621125193,FALSE
f13_c1429,15.0513817245153,TRUE
f13_c1430,8.61346049813802,TRUE
f13_c1431,0.287475228301533,FALSE
f13_c1432,2.67981639284417,FALSE
f13_c1433,0.0475233821049799,FALSE
f13_c1434,0.300490866754446,FALSE
f13_c1435,0.767618798925955,FALSE
f13_c1436,,
f13_c1437,0.334474462331307,FALSE
f13_c1438,0.648886553303603,FALSE
f13_c1439,1.72760957232579,FALSE
f13_c1440,12.992588099328,TRUE
f13_c1441,0.890509460050112,FALSE
f13_c1442,4.9525677949071,FALSE
f13_c1443,,
f13_c1444,,
f13_c1445,,
f13_c1446,0.383069739553437,FALSE
f13_c1447,,
f13_c1448,,
f13_c1449,1.29476426406649,FALSE
f13_c1450,0.29670732770486,FALSE
f13_c1451,1.08444504398832,FALSE
f13_c1452,,
f13_c1453,,
f13_c1454,0.339705496949749,FALSE
f13_c1455,10.3777216141709,TRUE
f13_c1456,1.04374237575008,FALSE
f13_c1457,29.1686460089623,TRUE
f13_c1458,4.23545741877545,FALSE
f13_c1459,18.2366579163589,TRUE
f13_c1460,1.32562688750877,FALSE
f13_c1461,,
f13_c1462,0.154145533480597,FALSE
f13_c1463,16.0136901808353,TRUE
f13_c1464,,
f13_c1465,,
f13_c1466,0.828435470078675,FALSE
f13_c1467,4.65769581913804,FALSE
f13_c1468,7.07055298959958,TRUE
f13_c1469,1.4805162694588,FALSE
f13_c1470,0.3101076316201,FALSE
f13_c1471,0.973695867906295,FALSE
f13_c1472,,
f13_c1473,7.79941821366289,TRUE
f13_c1474,2.52023122880658,FALSE
f13_c1475,,
f13_c1476,0.772448657193448,FALSE
f13_c1477,1.69596818110172,FALSE
f13_c1478,1.03181639753029,FALSE
f13_c1479,0.300240761030294,FALSE
f13_c1480,0.885108835570152,FALSE
f13_c1481,0.310797964556938,FALSE
f13_c1482,,
f14_c1,0.376040354813525,FALSE
f14_c2,1.05271542594299,FALSE
f14_c3,0.219012733923109,FALSE
f14_c4,0.790856285205655,FALSE
f14_c5,1.53818053026497,FALSE
f14_c6,0.122485243074379,FALSE
f14_c7,0.977697104323959,FALSE
f14_c8,0.329577076857161,FALSE
f14_c9,0.312198130187783,FALSE
f14_c10,0.195960209785873,FALSE
f14_c11,1.79347520505258,FALSE
f14_c12,0.836069183745194,FALSE
f14_c13,0.858191738302923,FALSE
f14_c14,1.15004049059037,FALSE
f14_c15,1.52373252939611,FALSE
f14_c16,0.235026162692782,FALSE
f14_c17,0.197352821097563,FALSE
f14_c18,0.147590188954658,FALSE
f14_c19,1.96893637340652,FALSE
f14_c20,0.723869319241299,FALSE
f14_c21,1.30303429401694,FALSE
f14_c22,0.0365693775614845,FALSE
f14_c23,0.244064965857692,FALSE
f14_c24,0.483712903638407,FALSE
f14_c25,0.778742399837488,FALSE
f14_c26,0.797577391637173,FALSE
f14_c27,0.174384678946264,FALSE
f14_c28,1.39670212259154,FALSE
f14_c29,0.739880274952349,FALSE
f14_c30,0.332210809594719,FALSE
f14_c31,1.41094393521165,FALSE
f14_c32,0.572195692530037,FALSE
f14_c33,0.56067232977279,FALSE
f14_c34,0.106228286834559,FALSE
f14_c35,2.08227716826227,FALSE
f14_c36,0.150709578424179,FALSE
f14_c37,0.289494692140875,FALSE
f14_c38,0.27452539100004,FALSE
f14_c39,1.42735078972418,FALSE
f14_c40,1.33658170094933,FALSE
f14_c41,0.496531440210912,FALSE
f14_c42,0.180211354444586,FALSE
f14_c43,0.0521511328762265,FALSE
f14_c44,0.261479203408343,FALSE
f14_c45,0.105787886205158,FALSE
f14_c46,1.69529633359044,FALSE
f14_c47,0.737957219504842,FALSE
f14_c48,0.228064755713933,FALSE
f14_c49,2.01017436993573,FALSE
f14_c50,0.682982417618228,FALSE
f14_c51,1.8915440394337,FALSE
f14_c52,0.174985179762543,FALSE
f14_c53,0.349555483968541,FALSE
f14_c54,0.702000261260288,FALSE
f14_c55,0.165555458950905,FALSE
f14_c56,0.621000064374725,FALSE
f14_c57,0.392236105533965,FALSE
f14_c58,7.18640857917819,TRUE
f14_c59,0.187989516359074,FALSE
f14_c60,0.327998288587884,FALSE
f14_c61,3.08648001194296,FALSE
f14_c62,0.146812070400117,FALSE
f14_c63,0.0644606721505761,FALSE
f14_c64,0.348941028131863,FALSE
f14_c65,0.53650079737692,FALSE
f14_c66,0.0260129466050338,FALSE
f14_c67,0.03270278106538,FALSE
f14_c68,0.720901986111159,FALSE
f14_c69,0.00264741570888984,FALSE
f14_c70,0.392373735411341,FALSE
f14_c71,1.6125584606448,FALSE
f14_c72,2.08309282618175,FALSE
f14_c73,0.360637627161909,FALSE
f14_c74,0.0797588587909047,FALSE
f14_c75,0.0113828716949972,FALSE
f14_c76,0.724366803079381,FALSE
f14_c77,4.78819199570548,FALSE
f14_c78,0.99330010207774,FALSE
f14_c79,0.00910084700587526,FALSE
f14_c80,0.0270286253782317,FALSE
f14_c81,0.583023993004388,FALSE
f14_c82,0.754342199088067,FALSE
f14_c83,0.4703007529903,FALSE
f14_c84,0.313267781513629,FALSE
f14_c85,0.352727301727682,FALSE
f14_c86,0.923587158363908,FALSE
f14_c87,0.472813079775502,FALSE
f14_c88,0.115433698086754,FALSE
f14_c89,0.0435509765427067,FALSE
f14_c90,0.53139584830523,FALSE
f14_c91,0.722723085842908,FALSE
f14_c92,1.73875985803397,FALSE
f14_c93,0.66287072973061,FALSE
f14_c94,0.580252247551862,FALSE
f14_c95,0.0962557331259855,FALSE
f14_c96,0.544100677249875,FALSE
f14_c97,0.663051786100795,FALSE
f14_c98,0.977702599874683,FALSE
f14_c99,0.251504963201136,FALSE
f14_c100,0.540061552791697,FALSE
f14_c101,2.35236463316605,FALSE
f14_c102,0.777885685140534,FALSE
f14_c103,0.0353982527715061,FALSE
f14_c104,0.412975721808945,FALSE
f14_c105,1.70717405702453,FALSE
f14_c106,1.07487285455235,FALSE
f14_c107,0.55512877501343,FALSE
f14_c108,0.638752016394191,FALSE
f14_c109,0.783663355089127,FALSE
f14_c110,0.750201110082424,FALSE
f14_c111,0.224201243060177,FALSE
f14_c112,0.0363917173034471,FALSE
f14_c113,0.358943827922798,FALSE
f14_c114,1.74257413920651,FALSE
f14_c115,0.0951423116533362,FALSE
f14_c116,0.229769192513156,FALSE
f14_c117,0.815081944981889,FALSE
f14_c118,1.6914164202504,FALSE
f14_c119,0.00285294853892962,FALSE
f14_c120,0.0803505865588798,FALSE
f14_c121,0.74145137648503,FALSE
f14_c122,2.96731592833822,FALSE
f14_c123,0.625322448717471,FALSE
f14_c124,0.744383501591932,FALSE
f14_c125,0.318371225752964,FALSE
f14_c126,1.68791283274283,FALSE
f14_c127,0.00300616128774122,FALSE
f14_c128,1.56090500485388,FALSE
f14_c129,0.2971946018955,FALSE
f14_c130,0.104170040223063,FALSE
f14_c131,0.60967836834754,FALSE
f14_c132,0.0691036110826245,FALSE
f14_c133,0.447496710675055,FALSE
f14_c134,0.030978018752671,FALSE
f14_c135,0.545777735041758,FALSE
f14_c136,0.0611915054935372,FALSE
f14_c137,0.321742589364829,FALSE
f14_c138,0.0948691986190299,FALSE
f14_c139,1.59961557586652,FALSE
f14_c140,0.271360245587542,FALSE
f14_c141,0.439943492321055,FALSE
f14_c142,0.0641106234702088,FALSE
f14_c143,0.117286049856826,FALSE
f14_c144,0.0291315250354343,FALSE
f14_c145,0.481461635021982,FALSE
f14_c146,0.109615281444889,FALSE
f14_c147,0.55518755975996,FALSE
f14_c148,0.0938648077086614,FALSE
f14_c149,0.124441831687834,FALSE
f14_c150,1.04435175201061,FALSE
f14_c151,0.0839798996057968,FALSE
f14_c152,0.55508315232184,FALSE
f14_c153,0.280426407314045,FALSE
f14_c154,5.57977001659493,TRUE
f14_c155,0.924995620745799,FALSE
f14_c156,0.0216561676570802,FALSE
f14_c157,2.26502384166792,FALSE
f14_c158,0.271158849151618,FALSE
f14_c159,0.374192060381884,FALSE
f14_c160,1.04684720965185,FALSE
f14_c161,0.220684428009089,FALSE
f14_c162,0.418986175800011,FALSE
f14_c163,0.66644061825948,FALSE
f14_c164,0.194422624997182,FALSE
f14_c165,0.695020386103994,FALSE
f14_c166,2.16055979128253,FALSE
f14_c167,0.870415219285464,FALSE
f14_c168,0.274241567558795,FALSE
f14_c169,0.51886928379532,FALSE
f14_c170,2.33337520735368,FALSE
f14_c171,1.36387300303744,FALSE
f14_c172,0.312221728927424,FALSE
f14_c173,0.762773575520105,FALSE
f14_c174,0.235432591446263,FALSE
f14_c175,0.609289268335069,FALSE
f14_c176,0.724347820000456,FALSE
f14_c177,1.16335906692601,FALSE
f14_c178,0.4381329455957,FALSE
f14_c179,0.55446058741215,FALSE
f14_c180,0.0930111827129043,FALSE
f14_c181,0.64933396386474,FALSE
f14_c182,0.70814703700567,FALSE
f14_c183,0.514005464759624,FALSE
f14_c184,1.03458922221995,FALSE
f14_c185,0.205953437837537,FALSE
f14_c186,0.572442216946635,FALSE
f14_c187,2.45867954161313,FALSE
f14_c188,0.0457175166403219,FALSE
f14_c189,0.426496521814326,FALSE
f14_c190,0.371181224813036,FALSE
f14_c191,0.505711704681455,FALSE
f14_c192,0.145115427406607,FALSE
f14_c193,0.0392813595505797,FALSE
f14_c194,1.12011600124486,FALSE
f14_c195,1.01127350218667,FALSE
f14_c196,12.4980708317637,TRUE
f14_c197,0.136480560996449,FALSE
f14_c198,0.638804208161183,FALSE
f14_c199,1.09105063717298,FALSE
f14_c200,0.384121081011123,FALSE
f14_c201,0.320248181252852,FALSE
f14_c202,1.28368202611894,FALSE
f14_c203,0.619948492197241,FALSE
f14_c204,0.399591609914622,FALSE
f14_c205,0.397471757691524,FALSE
f14_c206,0.316643990859403,FALSE
f14_c207,0.142539479400588,FALSE
f14_c208,0.640734996488215,FALSE
f14_c209,2.21290718773231,FALSE
f14_c210,0.743569242176943,FALSE
f14_c211,0.635402831346737,FALSE
f14_c212,0.0610186140408978,FALSE
f14_c213,0.37462567598949,FALSE
f14_c214,0.759270206703277,FALSE
f14_c215,0.130451305874459,FALSE
f14_c216,2.18739771580167,FALSE
f14_c217,0.672812311008086,FALSE
f14_c218,0.197489389433863,FALSE
f14_c219,0.247944616380026,FALSE
f14_c220,0.0159975622907206,FALSE
f14_c221,0.910084907321837,FALSE
f14_c222,0.378230512190854,FALSE
f14_c223,0.774387044266296,FALSE
f14_c224,1.28011731563301,FALSE
f14_c225,1.364730890629,FALSE
f14_c226,0.294082195262683,FALSE
f14_c227,0.218537379563483,FALSE
f14_c228,0.0231700565313057,FALSE
f14_c229,0.376677533941867,FALSE
f14_c230,0.547460070549883,FALSE
f14_c231,4.63963321905063,FALSE
f14_c232,0.854171606844077,FALSE
f14_c233,0.248052915193091,FALSE
f14_c234,1.2555781247636,FALSE
f14_c235,0.149371401170449,FALSE
f14_c236,0.436402964673779,FALSE
f14_c237,5.08075279836744,TRUE
f14_c238,0.76685427729242,FALSE
f14_c239,8.59141574892127,TRUE
f14_c240,0.179746467641215,FALSE
f14_c241,1.61902853697277,FALSE
f14_c242,0.274611265130902,FALSE
f14_c243,1.20714887680345,FALSE
f14_c244,0.0353708427785919,FALSE
f14_c245,0.3137046389846,FALSE
f14_c246,0.183228363210923,FALSE
f14_c247,1.51757872493337,FALSE
f14_c248,1.05413286584029,FALSE
f14_c249,8.98921311047754,TRUE
f14_c250,0.0799184992044193,FALSE
f14_c251,0.0651385875932225,FALSE
f14_c252,0.641954747095224,FALSE
f14_c253,0.378239096311104,FALSE
f14_c254,1.52582426164286,FALSE
f14_c255,0.266680517609701,FALSE
f14_c256,1.93107108062931,FALSE
f14_c257,0.293361449111502,FALSE
f14_c258,0.306019115819846,FALSE
f14_c259,1.21741069526707,FALSE
f14_c260,0.0235079482273403,FALSE
f14_c261,0.0240496562594146,FALSE
f14_c262,0.380904074562809,FALSE
f14_c263,0.235404942233629,FALSE
f14_c264,0.904293308147225,FALSE
f14_c265,1.28675091702568,FALSE
f14_c266,0.732967127207402,FALSE
f14_c267,0.328960832277835,FALSE
f14_c268,0.0283152460321263,FALSE
f14_c269,0.224642627861156,FALSE
f14_c270,0.436879830252772,FALSE
f14_c271,0.134470703581075,FALSE
f14_c272,0.350701933265908,FALSE
f14_c273,0.430216064485767,FALSE
f14_c274,0.21189703753884,FALSE
f14_c275,0.48603988829375,FALSE
f14_c276,0.508115524542149,FALSE
f14_c277,0.0446616219107465,FALSE
f14_c278,0.303040239376631,FALSE
f14_c279,0.19145046165868,FALSE
f14_c280,0.562454079045357,FALSE
f14_c281,1.5545680990427,FALSE
f14_c282,0.887024331043539,FALSE
f14_c283,0.550983147635876,FALSE
f14_c284,1.65336736052094,FALSE
f14_c285,0.567528345479184,FALSE
f14_c286,2.05659399422134,FALSE
f14_c287,1.99946726885025,FALSE
f14_c288,0.387321645487699,FALSE
f14_c289,0.434577951846784,FALSE
f14_c290,0.481154135737808,FALSE
f14_c291,1.72319746186197,FALSE
f14_c292,0.596883122447123,FALSE
f14_c293,2.4645911595568,FALSE
f14_c294,2.41616315513282,FALSE
f14_c295,4.63627872767376,FALSE
f14_c296,1.44315608018163,FALSE
f14_c297,0.530010129744204,FALSE
f14_c298,0.400871017728386,FALSE
f14_c299,0.663991017811712,FALSE
f14_c300,0.135369880003024,FALSE
f14_c301,0.717791849232231,FALSE
f14_c302,0.0225524537333016,FALSE
f14_c303,0.00393076131875654,FALSE
f14_c304,0.549338485223541,FALSE
f14_c305,0.254173099837345,FALSE
f14_c306,0.750092881343955,FALSE
f14_c307,0.110520368116903,FALSE
f14_c308,0.322118020612088,FALSE
f14_c309,0.692073487488511,FALSE
f14_c310,3.15429190356504,FALSE
f14_c311,0.346471004467696,FALSE
f14_c312,0.555392777172355,FALSE
f14_c313,0.968475695994361,FALSE
f14_c314,5.07942030697016,TRUE
f14_c315,24.1751006880472,TRUE
f14_c316,0.838601122414184,FALSE
f14_c317,1.57116867470454,FALSE
f14_c318,0.154506423095416,FALSE
f14_c319,0.0887804977112044,FALSE
f14_c320,3.50790617461986,FALSE
f14_c321,0.946378499693241,FALSE
f14_c322,0.98084211974994,FALSE
f14_c323,0.214559047178944,FALSE
f14_c324,1.07780094797143,FALSE
f14_c325,0.738240493449645,FALSE
f14_c326,3.60612040223643,FALSE
f14_c327,0.53667783204724,FALSE
f14_c328,0.5079794990529,FALSE
f14_c329,0.388494412814172,FALSE
f14_c330,1.68430834871814,FALSE
f14_c331,0.265936120038388,FALSE
f14_c332,0.51295948776446,FALSE
f14_c333,1.58855497601469,FALSE
f14_c334,0.568222524687224,FALSE
f14_c335,0.590441979606786,FALSE
f14_c336,0.253812064330178,FALSE
f14_c337,0.0627321946998411,FALSE
f14_c338,0.234802115817593,FALSE
f14_c339,2.89443341664538,FALSE
f14_c340,0.126771543772503,FALSE
f14_c341,1.6493550075452,FALSE
f14_c342,0.0529710921099897,FALSE
f14_c343,0.48188963717863,FALSE
f14_c344,2.00315489498052,FALSE
f14_c345,0.464902899245745,FALSE
f14_c346,0.955044507768074,FALSE
f14_c347,0.161652517516106,FALSE
f14_c348,2.44518403764501,FALSE
f14_c349,0.0515267430286556,FALSE
f14_c350,0.615280767530928,FALSE
f14_c351,0.10097277203789,FALSE
f14_c352,0.868809116385356,FALSE
f14_c353,0.654701910421733,FALSE
f14_c354,0.170542999664021,FALSE
f14_c355,0.613402584077456,FALSE
f14_c356,3.11830933138465,FALSE
f14_c357,0.307558523987683,FALSE
f14_c358,3.02070327038806,FALSE
f14_c359,0.601684270033543,FALSE
f14_c360,0.498328110846114,FALSE
f14_c361,1.15452506473107,FALSE
f14_c362,0.560218542142758,FALSE
f14_c363,0.220289819118816,FALSE
f14_c364,1.32719565431335,FALSE
f14_c365,2.57402964445268,FALSE
f14_c366,0.0766692512738032,FALSE
f14_c367,0.693638562201201,FALSE
f14_c368,4.23842816239911,FALSE
f14_c369,0.577254325052639,FALSE
f14_c370,0.198028243097792,FALSE
f14_c371,0.144042374157814,FALSE
f14_c372,1.29422252025293,FALSE
f14_c373,0.254052469915179,FALSE
f14_c374,1.36528215473364,FALSE
f14_c375,0.062821629599939,FALSE
f14_c376,0.44360617494985,FALSE
f14_c377,0.123036156656181,FALSE
f14_c378,0.932604640648312,FALSE
f14_c379,1.07927694846348,FALSE
f14_c380,0.536230445008327,FALSE
f14_c381,2.74959851859846,FALSE
f14_c382,0.814294588641518,FALSE
f14_c383,0.023981700117413,FALSE
f14_c384,4.35112543360456,FALSE
f14_c385,0.748877925757328,FALSE
f14_c386,1.1156727629622,FALSE
f14_c387,1.28100855442396,FALSE
f14_c388,0.885209382040398,FALSE
f14_c389,1.35909284503699,FALSE
f14_c390,0.543610197030525,FALSE
f14_c391,2.24180457162494,FALSE
f14_c392,0.36304589160454,FALSE
f14_c393,0.324919770171262,FALSE
f14_c394,0.583515118654768,FALSE
f14_c395,0.2034244625757,FALSE
f14_c396,3.19641841335885,FALSE
f14_c397,0.357356873524831,FALSE
f14_c398,0.0634467703269429,FALSE
f14_c399,0.796856515080817,FALSE
f14_c400,0.372413387524782,FALSE
f14_c401,1.11367976671638,FALSE
f14_c402,1.02515902101654,FALSE
f14_c403,0.0937819726059516,FALSE
f14_c404,0.00337340133202545,FALSE
f14_c405,0.839478057890146,FALSE
f14_c406,0.0210877407573488,FALSE
f14_c407,0.724034468860413,FALSE
f14_c408,0.0855137842931668,FALSE
f14_c409,0.12702441722,FALSE
f14_c410,0.702297654894966,FALSE
f14_c411,0.351476887626479,FALSE
f14_c412,0.551330742157692,FALSE
f14_c413,0.440118459280677,FALSE
f14_c414,1.51509306681365,FALSE
f14_c415,1.53820436596359,FALSE
f14_c416,0.6490742850636,FALSE
f14_c417,1.50751972608477,FALSE
f14_c418,0.331257990023464,FALSE
f14_c419,0.382232024276909,FALSE
f14_c420,0.663198262082757,FALSE
f14_c421,0.0253698183664525,FALSE
f14_c422,0.0789804882923481,FALSE
f14_c423,0.269615804623259,FALSE
f14_c424,0.00426732044939862,FALSE
f14_c425,1.50732789433884,FALSE
f14_c426,1.93497754820191,FALSE
f14_c427,1.27587092733476,FALSE
f14_c428,0.518181880146779,FALSE
f14_c429,0.926851286633191,FALSE
f14_c430,0.199744745335525,FALSE
f14_c431,1.98399101324041,FALSE
f14_c432,0.618249701469578,FALSE
f14_c433,0.0892571234193391,FALSE
f14_c434,1.17331966515857,FALSE
f14_c435,0.111419715403237,FALSE
f14_c436,0.21929087843533,FALSE
f14_c437,0.478464922251889,FALSE
f14_c438,0.9990811638612,FALSE
f14_c439,0.0224511607823518,FALSE
f14_c440,1.76196560926857,FALSE
f14_c441,0.0356475503731623,FALSE
f14_c442,1.0133602777832,FALSE
f14_c443,0.775900256706006,FALSE
f14_c444,1.33282689716904,FALSE
f14_c445,0.0952194118085669,FALSE
f14_c446,0.848804561776013,FALSE
f14_c447,1.0873992433416,FALSE
f14_c448,0.56385198775447,FALSE
f14_c449,1.29686558881423,FALSE
f14_c450,0.152281073679979,FALSE
f14_c451,2.86914840898133,FALSE
f14_c452,0.865799899173508,FALSE
f14_c453,0.291343061955846,FALSE
f14_c454,0.326740527827527,FALSE
f14_c455,1.53706601147085,FALSE
f14_c456,5.98694933813178,TRUE
f14_c457,0.468893487577706,FALSE
f14_c458,0.230668654465706,FALSE
f14_c459,1.44978630520835,FALSE
f14_c460,0.341693005705855,FALSE
f14_c461,2.4087401998571,FALSE
f14_c462,0.253955289245245,FALSE
f14_c463,0.209409855860818,FALSE
f14_c464,0.414820205608246,FALSE
f14_c465,1.65731591073401,FALSE
f14_c466,0.326755063334142,FALSE
f14_c467,0.963346564817861,FALSE
f14_c468,17.209891827535,TRUE
f14_c469,0.241129032271433,FALSE
f14_c470,1.03036575380316,FALSE
f14_c471,0.843773463800334,FALSE
f14_c472,0.216330958994454,FALSE
f14_c473,0.0355786937227389,FALSE
f14_c474,1.06009038505314,FALSE
f14_c475,0.387969258438512,FALSE
f14_c476,0.60152616723454,FALSE
f14_c477,0.2251654862226,FALSE
f14_c478,1.35165504591446,FALSE
f14_c479,0.339242628519678,FALSE
f14_c480,0.383142207257299,FALSE
f14_c481,0.477621696223455,FALSE
f14_c482,0.520328541981908,FALSE
f14_c483,0.337472661189371,FALSE
f14_c484,0.39655129368221,FALSE
f14_c485,0.670871687449679,FALSE
f14_c486,0.513221863501153,FALSE
f14_c487,0.413371185779617,FALSE
f14_c488,0.79427500627961,FALSE
f14_c489,0.267601889232436,FALSE
f14_c490,0.992674082273312,FALSE
f14_c491,1.33852385157499,FALSE
f14_c492,0.904271381092161,FALSE
f14_c493,3.0949725986579,FALSE
f14_c494,0.768646387656963,FALSE
f14_c495,0.135549043680431,FALSE
f14_c496,0.25760889065264,FALSE
f14_c497,1.36391621122716,FALSE
f14_c498,0.0510117822105129,FALSE
f14_c499,0.180463880353387,FALSE
f14_c500,0.0993826846612729,FALSE
f14_c501,0.0115462185759981,FALSE
f14_c502,1.13526730502408,FALSE
f14_c503,0.301258949615154,FALSE
f14_c504,0.726681317072438,FALSE
f14_c505,0.366935704674158,FALSE
f14_c506,0.0765291460397663,FALSE
f14_c507,0.040655076994019,FALSE
f14_c508,0.457954795393946,FALSE
f14_c509,0.49494070472335,FALSE
f14_c510,1.42545902175163,FALSE
f14_c511,0.428730115035875,FALSE
f14_c512,0.414452504535074,FALSE
f14_c513,0.863831214567288,FALSE
f14_c514,0.00362547429896255,FALSE
f14_c515,1.20171017827471,FALSE
f14_c516,0.456517062186892,FALSE
f14_c517,0.132672170706478,FALSE
f14_c518,0.95447630810934,FALSE
f14_c519,3.82312846832509,FALSE
f14_c520,0.350087410581476,FALSE
f14_c521,0.927864746296601,FALSE
f14_c522,0.256444990846651,FALSE
f14_c523,0.974391552357677,FALSE
f14_c524,0.469473446226959,FALSE
f14_c525,0.437581051358348,FALSE
f14_c526,0.240181129936649,FALSE
f14_c527,0.651787904934727,FALSE
f14_c528,0.823232324892535,FALSE
f14_c529,0.21602207585264,FALSE
f14_c530,1.05728722099988,FALSE
f14_c531,0.319393910045354,FALSE
f14_c532,0.590394495959407,FALSE
f14_c533,0.568593636405352,FALSE
f14_c534,0.282833141027823,FALSE
f14_c535,0.198165707831325,FALSE
f14_c536,0.616019935696174,FALSE
f14_c537,0.92650379922202,FALSE
f14_c538,0.26869748289353,FALSE
f14_c539,0.932173745855235,FALSE
f14_c540,0.271514242792087,FALSE
f14_c541,0.691550145846154,FALSE
f14_c542,2.533511258074,FALSE
f14_c543,0.151459749933639,FALSE
f14_c544,0.529520177179954,FALSE
f14_c545,1.49747307149489,FALSE
f14_c546,0.574984930257679,FALSE
f14_c547,0.482392640676603,FALSE
f14_c548,0.063226222503223,FALSE
f14_c549,0.945294270195013,FALSE
f14_c550,0.545374803233969,FALSE
f14_c551,104.790163293619,TRUE
f14_c552,0.42575201214311,FALSE
f14_c553,0.343079639315829,FALSE
f14_c554,1.11264536638269,FALSE
f14_c555,0.434053532887378,FALSE
f14_c556,0.423594559419645,FALSE
f14_c557,0.210354420366926,FALSE
f14_c558,0.773688214536712,FALSE
f14_c559,2.12335213308934,FALSE
f14_c560,0.433234604034836,FALSE
f14_c561,1.11637804239175,FALSE
f14_c562,0.442907430106907,FALSE
f14_c563,0.48060927356371,FALSE
f14_c564,0.355654978632913,FALSE
f14_c565,1.75766016983493,FALSE
